vx,vy,vz,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3,xpos4,ypos4,photons4
-15.8674,-24.866,-8.50558,-25,0,1,-99.9,-99.9,-1
-20.6637,-20.3275,-5.27845,-99.9,-99.9,-1,25,0,1
22.7855,-22.5027,-8.3712,-25,0,13,25,0,19
-11.797,23.6779,-7.08533,-99.9,-99.9,-1,-99.9,-99.9,-1
26.0945,-11.7854,5.92349,-25,0,2,25,0,4
-19.464,-18.2979,-6.02543,-25,0,53,25,0,40
-15.3807,2.09242,-5.00356,-25,0,77,25,0,27
-12.1541,23.9062,-5.90871,-99.9,-99.9,-1,-99.9,-99.9,-1
23.9183,-13.8907,-7.89949,-99.9,-99.9,-1,-99.9,-99.9,-1
-8.93271,-8.9469,-3.30845,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.13928,4.23898,-9.74203,-99.9,-99.9,-1,-99.9,-99.9,-1
-7.28821,3.72679,2.58916,-25,0,33,25,0,21
8.92801,8.05414,9.41069,-25,0,18,25,0,37
17.1403,9.2298,5.47331,-99.9,-99.9,-1,25,0,1
13.0302,-7.49219,1.10133,-25,0,40,25,0,24
4.37993,-14.1231,-1.50173,-99.9,-99.9,-1,-99.9,-99.9,-1
11.8287,3.7746,6.5099,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.84564,4.57645,-0.273872,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.4459,-13.6553,-8.9986,-25,0,1,-99.9,-99.9,-1
-0.716207,17.41,-3.43627,-25,0,9,25,0,8
-0.442484,-11.5328,-0.832459,-25,0,1,-99.9,-99.9,-1
-1.18768,1.89326,2.00306,-99.9,-99.9,-1,-99.9,-99.9,-1
-22.7115,-21.758,-8.20135,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.130417,0.883976,1.21566,-25,0,30,25,0,18
15.3119,-12.3199,6.47038,-25,0,1,25,0,2
20.1304,11.0982,-4.69548,-25,0,1,25,0,3
18.0289,13.0151,-4.23839,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.7685,3.11946,6.96549,-25,0,2,-99.9,-99.9,-1
12.2344,-3.45551,4.58823,-25,0,17,25,0,13
15.6875,-21.8758,9.5592,-99.9,-99.9,-1,-99.9,-99.9,-1
16.8482,12.7738,9.37262,-25,0,27,25,0,56
5.49824,-10.4772,-7.53535,-25,0,20,25,0,16
10.6836,-0.964112,-5.90694,-99.9,-99.9,-1,-99.9,-99.9,-1
-11.4605,-11.3107,-4.14516,-25,0,56,25,0,27
-0.727542,4.75739,-0.173271,-99.9,-99.9,-1,-99.9,-99.9,-1
10.4547,-4.40309,-5.85469,-25,0,37,25,0,55
14.8143,-24.6358,9.74831,-25,0,12,25,0,22
32.0482,-15.0929,-2.81033,-99.9,-99.9,-1,25,0,2
-3.23636,-3.9901,0.110324,-99.9,-99.9,-1,25,0,1
0.387338,4.28534,6.5959,-25,0,24,25,0,23
-20.5445,17.1303,3.4656,-99.9,-99.9,-1,-99.9,-99.9,-1
8.35581,18.0989,-5.0704,-25,0,17,25,0,19
5.64119,-23.3253,-9.08446,-25,0,1,-99.9,-99.9,-1
